Timestamp,GazeX,GazeY
434061372.3692,2863.15919706974,549.380782292744
434061380.213,2861.83966102477,549.182461587799
434061390.3124,2862.61519311246,549.144100054789
434061403.5287,2860.41079045757,548.435169250903
434061414.3836,2838.68962214284,545.74786222731
434061423.5482,2723.76210321459,534.598147322129
434061448.4559,2574.00586078768,520.243658439832
434061456.9687,2421.94451837895,502.657658952642
434061468.1487,2396.10437715931,499.88643129228
434061480.9864,2373.47141416808,497.625530443659
434061490.373,2313.20880453617,490.34223594053
434061501.4824,2231.51066089811,480.532586002962
434061514.1612,2208.15675118818,477.519458221457
434061526.7799,2204.7669127287,477.593607015045
434061535.1071,2203.35426325085,480.031156886663
434061547.8494,2202.78711395826,478.564745379525
434061557.1686,2202.11705715637,478.317452479996
434061568.1747,2200.878016151,478.356506117448
434061580.7589,2193.71664853129,477.237643809137
434061590.0931,2186.98753962192,475.746213836813
434061603.8003,2168.39157280795,470.403680793705
434061615.4034,2159.24876750557,467.882387538992
434061623.6191,2147.43511699825,465.031944359321
434061648.6964,2137.16414845117,462.548034282102
434061656.7219,2088.78662709239,435.077991464114
434061668.1557,2087.09609432007,429.134946782531
434061680.6062,2085.11133555654,420.76704651879
434061690.098,2073.22916615945,387.925353924615
434061701.3411,2070.80803205195,380.989881694716
434061713.623,2067.72286968514,371.08535040349
434061726.768,2064.84656369096,361.362217794596
434061734.8295,2060.8617702936,349.117692016226
434061747.5229,2050.8245443229,315.559185665939
434061756.6744,2050.35761605345,311.755965625039
434061767.9516,2056.30603844347,309.671247713644
434061780.4066,2053.33741327469,308.738476075657
434061790.1487,2054.08640104558,308.536677858836
434061804.5083,2052.88327651618,307.33885895809
434061813.9098,2052.81282206058,305.545418274765
434061823.2658,2051.95586902476,304.822505513556
434061835.3064,2051.54403332463,305.818567818086
434061847.1399,2049.24193489492,306.711889567681
434061856.8074,2049.75667491345,305.924363566127
434061867.9419,2049.1780106842,306.089263740684
434061882.2307,2050.27500014023,305.704566692711
434061890.038,2050.71699637234,305.778305936452
434061901.342,2050.84798933214,307.286285911767
434061914.118,2049.36244216425,308.639804992159
434061923.4174,2049.95267562501,310.120222497079
434061934.3776,2049.5448312094,311.815293362293
434061947.1452,2049.45886427435,312.391621090969
434061959.0764,2047.24607580425,313.259347944845
434061968.1408,2046.38393468833,314.042596377293
434061980.7625,2048.72140488601,312.924649568797
434062005.1988,2050.33952554029,314.11086827127
434062014.8987,2177.22826850281,321.998900907293
434062023.0441,2182.14701579382,322.310092369905
434062035.006,2187.54406722469,322.801532140591
434062046.2314,2190.25089584519,322.861758481679
434062056.4457,2196.23026446898,323.244223635879
434062081.6311,2200.89828601745,323.513897211916
434062089.8493,2205.51757732157,325.550335110866
434062101.3952,2204.7453739011,329.460158637986
434062114.1295,2205.58933071687,328.743579331825
434062123.1277,2205.53751386128,328.581033735913
434062134.545,2205.53860356485,327.319743563234
434062147.0874,2205.38868435883,327.207371447752
434062158.1352,2205.87598426456,327.522743951694
434062167.6267,2207.05073959709,330.22924023976
434062180.2646,2206.99404859458,330.030605490718
434062205.7749,2207.94997324126,330.040441777845
434062214.6072,2208.41118242698,329.527172728069
434062237.5977,2175.18610965633,370.877262822293
434062246.7333,2136.19979505926,411.672279293607
434062255.9542,2070.42992678008,455.230631143769
434062268.9678,1992.96288820779,463.275056178115
434062280.6124,1961.87925183571,476.225324061493
434062289.5075,1945.51302765157,493.067291961802
434062300.6157,1953.63309712478,493.391028530796
434062314.5814,1952.88670121502,493.867266042579
434062322.8326,1949.58411541233,499.627977281073
434062333.9883,1953.05769752059,500.103521339752
434062346.5626,1984.6361207585,481.371597757944
434062356.058,2002.57716799713,468.632577725902
434062367.2313,2017.5061429198,461.194363462065
434062379.6577,2048.37213214804,445.185443043185
434062393.8635,2125.05890770402,393.123680172429
434062400.7974,2129.77080971705,388.596429815063
434062413.9756,2149.95132322546,375.73952381027
434062425.0513,2166.34159304468,366.363215405923
434062434.3018,2192.58394681829,356.165931534326
434062446.8352,2211.45172264816,343.424424441729
434062471.6013,2222.54418887853,336.94192288265
434062480.5492,2223.98785073466,334.207159675877
434062489.4831,2224.02515967253,334.817736760462
434062501.7512,2225.00000521647,335.770089857251
434062514.0357,2225.33942666244,335.505209851751
434062522.7675,2226.13341650135,335.823919216562
434062534.0914,2226.12910439322,335.297498589758
434062547.2737,2226.26800387983,335.778997406491
434062556.1735,2226.25132016853,336.316060128068
434062567.2491,2226.39512961613,337.28222117662
434062582.195,2226.36977763401,337.727243615636
434062589.3969,2226.11360742883,339.406316770732
434062600.8006,2224.86795072617,339.885105234749
434062614.0219,2224.87962990218,340.679816039003
434062622.65,2223.60268205958,342.868663481922
434062634.0437,2223.14600384471,344.813539300309
434062646.9343,2223.58745001908,344.196275830508
434062656.1654,2222.6705901796,344.886842082655
434062672.088,2227.90686907526,345.059915694813
434062680.184,2301.88628074117,347.339706288294
434062689.3114,2399.96844614879,349.498475534924
434062702.7544,2453.16497994469,347.86131337598
434062714.4811,2474.78180464959,346.859470373376
434062722.5388,2491.67607144049,346.488180589561
434062733.8415,2507.20154946751,346.925628566994
434062748.3906,2508.19610560737,347.036348958569
434062755.9198,2512.18385420231,346.279302754637
434062767.1213,2513.68479404816,345.992356663984
434062782.3211,2513.94729612155,347.537608190267
434062789.2114,2514.95180772081,347.697826648704
434062800.5404,2512.03810114821,347.487055005959
434062813.409,2510.63923754375,347.283236933917
434062825.7236,2511.34759245615,346.946787326732
434062833.8532,2511.75875165556,346.146927459838
434062846.5271,2514.46225502948,344.774656422842
434062856.1014,2513.82338723002,345.194057212412
434062866.6843,2515.28956525976,346.044678676241
434062880.2846,2514.6816696181,346.828804543409
434062888.9415,2514.64126065926,347.642745448834
